,Unnamed: 0,keyword,location,polarity,date,quater
1817961,1817961,ГАЗ,Belarus,-0.25,2018-12-04,4
1817962,1817962,ГАЗ,Belarus,-0.11111111109999999,2018-12-04,4
1817963,1817963,ГАЗ,Belarus,-1.0,2018-12-04,4
1817964,1817964,ГАЗ,Belarus,0.6000000000000001,2018-12-04,4
1819817,1819817,ГАЗ,Belarus,0.48837209299999995,2018-11-20,4
1819818,1819818,ГАЗ,Belarus,0.41935483869999995,2018-11-20,4
1819819,1819819,ГАЗ,Belarus,0.5897435897000001,2018-11-20,4
1819820,1819820,ГАЗ,Belarus,0.5094339622999999,2018-11-20,4
1819821,1819821,ГАЗ,Belarus,0.3777777778,2018-11-19,4
1819822,1819822,ГАЗ,Belarus,0.1666666667,2018-11-19,4
1819823,1819823,ГАЗ,Belarus,0.6363636364,2018-11-19,4
1819824,1819824,ГАЗ,Belarus,0.3043478261,2018-11-19,4
1819825,1819825,ГАЗ,Belarus,0.2,2018-11-19,4
1819826,1819826,ГАЗ,Belarus,-0.027777777799999997,2018-11-19,4
1819827,1819827,ГАЗ,Belarus,0.0,2018-11-19,4
1819828,1819828,ГАЗ,Belarus,0.0,2018-11-19,4
1819829,1819829,ГАЗ,Belarus,0.0,2018-11-19,4
1819830,1819830,ГАЗ,Belarus,0.4074074074,2018-11-18,4
1819831,1819831,ГАЗ,Belarus,0.6000000000000001,2018-11-18,4
1819832,1819832,ГАЗ,Belarus,0.2727272727,2018-11-18,4
1819833,1819833,ГАЗ,Belarus,0.0,2018-11-18,4
1819834,1819834,ГАЗ,Belarus,0.6666666667000001,2018-11-18,4
1819835,1819835,ГАЗ,Belarus,0.0,2018-11-18,4
1819836,1819836,ГАЗ,Belarus,0.0,2018-11-18,4
1819837,1819837,ГАЗ,Belarus,0.0,2018-11-18,4
1819838,1819838,ГАЗ,Belarus,0.2857142857,2018-11-18,4
1819839,1819839,ГАЗ,Belarus,-0.8,2018-11-18,4
1819840,1819840,ГАЗ,Belarus,0.2727272727,2018-11-18,4
1819841,1819841,ГАЗ,Belarus,0.25,2018-11-18,4
1819842,1819842,ГАЗ,Belarus,-0.1886792453,2018-11-17,4
1819843,1819843,ГАЗ,Belarus,0.5555555556,2018-11-17,4
1819844,1819844,ГАЗ,Belarus,0.33333333330000003,2018-11-17,4
1819845,1819845,ГАЗ,Belarus,0.14285714289999998,2018-11-17,4
1819846,1819846,ГАЗ,Belarus,0.27058823530000004,2018-11-17,4
1819848,1819848,ГАЗ,Belarus,-0.11111111109999999,2018-11-17,4
1819849,1819849,ГАЗ,Belarus,-0.2857142857,2018-11-17,4
1819850,1819850,ГАЗ,Belarus,0.0,2018-11-17,4
1819851,1819851,ГАЗ,Belarus,0.0,2018-11-17,4
1819852,1819852,ГАЗ,Belarus,0.0,2018-11-17,4
1819853,1819853,ГАЗ,Belarus,0.0666666667,2018-11-17,4
1819854,1819854,ГАЗ,Belarus,-0.14285714289999998,2018-11-17,4
1819855,1819855,ГАЗ,Belarus,-0.36842105259999997,2018-11-17,4
1819856,1819856,ГАЗ,Belarus,0.0,2018-11-17,4
1819857,1819857,ГАЗ,Belarus,0.1818181818,2018-11-17,4
1819858,1819858,ГАЗ,Belarus,0.36170212770000004,2018-11-17,4
1819859,1819859,ГАЗ,Belarus,0.1496062992,2018-11-16,4
1819860,1819860,ГАЗ,Belarus,0.0,2018-11-16,4
1819861,1819861,ГАЗ,Belarus,0.055555555599999994,2018-11-16,4
1819862,1819862,ГАЗ,Belarus,0.0909090909,2018-11-16,4
1819863,1819863,ГАЗ,Belarus,0.0,2018-11-16,4
1819864,1819864,ГАЗ,Belarus,0.0857142857,2018-11-16,4
1819866,1819866,ГАЗ,Belarus,0.0,2018-11-16,4
1821174,1821174,ГАЗ,Belarus,0.15789473680000002,2018-12-07,4
1822370,1822370,ГАЗ,Belarus,-0.387755102,2018-12-06,4
1822480,1822480,ГАЗ,Belarus,0.5555555556,2018-12-06,4
1822499,1822499,ГАЗ,Belarus,0.0,2018-12-06,4
1823904,1823904,ГАЗ,Belarus,-1.0,2018-12-04,4
1824463,1824463,ГАЗ,Belarus,-0.1538461538,2018-12-01,4
1825309,1825309,ГАЗ,Belarus,0.6666666667000001,2018-12-10,4
1825314,1825314,ГАЗ,Belarus,0.44444444439999997,2018-12-10,4
1825316,1825316,ГАЗ,Belarus,0.2,2018-12-10,4
1825655,1825655,ГАЗ,Belarus,0.4,2018-12-06,4
1827107,1827107,ГАЗ,Belarus,0.0,2018-12-07,4
1827108,1827108,ГАЗ,Belarus,0.5555555556,2018-12-07,4
1827109,1827109,ГАЗ,Belarus,0.3827160494,2018-12-07,4
1827110,1827110,ГАЗ,Belarus,0.2,2018-12-07,4
1827111,1827111,ГАЗ,Belarus,0.36,2018-12-07,4
1827112,1827112,ГАЗ,Belarus,0.4545454545000001,2018-12-07,4
1827113,1827113,ГАЗ,Belarus,0.0,2018-12-07,4
1827114,1827114,ГАЗ,Belarus,-0.1317829457,2018-12-07,4
1827115,1827115,ГАЗ,Belarus,0.0,2018-12-07,4
1827116,1827116,ГАЗ,Belarus,-1.0,2018-12-07,4
1827117,1827117,ГАЗ,Belarus,0.16853932579999995,2018-12-07,4
1827118,1827118,ГАЗ,Belarus,0.7272727273,2018-12-07,4
1827119,1827119,ГАЗ,Belarus,0.2380952381,2018-12-07,4
1827120,1827120,ГАЗ,Belarus,-0.0909090909,2018-12-07,4
1827121,1827121,ГАЗ,Belarus,0.2266666667,2018-12-07,4
1827122,1827122,ГАЗ,Belarus,0.625,2018-12-07,4
1827123,1827123,ГАЗ,Belarus,0.4594594595000001,2018-12-07,4
1827124,1827124,ГАЗ,Belarus,0.5813953488,2018-12-07,4
1827125,1827125,ГАЗ,Belarus,0.7368421053,2018-12-07,4
1827126,1827126,ГАЗ,Belarus,0.76,2018-12-07,4
1827127,1827127,ГАЗ,Belarus,0.7142857143000001,2018-12-07,4
1827128,1827128,ГАЗ,Belarus,0.5151515152,2018-12-07,4
1827129,1827129,ГАЗ,Belarus,0.6000000000000001,2018-12-07,4
1827130,1827130,ГАЗ,Belarus,0.92,2018-12-07,4
1827131,1827131,ГАЗ,Belarus,0.5238095238,2018-12-07,4
1827132,1827132,ГАЗ,Belarus,0.5555555556,2018-12-07,4
1827133,1827133,ГАЗ,Belarus,0.7894736842000001,2018-12-07,4
1827134,1827134,ГАЗ,Belarus,0.44444444439999997,2018-12-07,4
1827135,1827135,ГАЗ,Belarus,0.2,2018-12-07,4
1827136,1827136,ГАЗ,Belarus,0.0,2018-12-07,4
1827137,1827137,ГАЗ,Belarus,0.0,2018-12-06,4
1827138,1827138,ГАЗ,Belarus,0.0,2018-12-06,4
1827139,1827139,ГАЗ,Belarus,0.4576271186,2018-12-06,4
1827140,1827140,ГАЗ,Belarus,0.2,2018-12-06,4
1827141,1827141,ГАЗ,Belarus,0.5,2018-12-06,4
1827142,1827142,ГАЗ,Belarus,0.0,2018-12-06,4
1827143,1827143,ГАЗ,Belarus,-0.11111111109999999,2018-12-06,4
1827144,1827144,ГАЗ,Belarus,-0.2,2018-12-06,4
1827145,1827145,ГАЗ,Belarus,0.0,2018-12-06,4
1827146,1827146,ГАЗ,Belarus,0.0,2018-12-06,4
1827147,1827147,ГАЗ,Belarus,0.0,2018-12-06,4
1827148,1827148,ГАЗ,Belarus,0.2173913043,2018-12-06,4
1827149,1827149,ГАЗ,Belarus,0.05882352940000001,2018-12-06,4
1827150,1827150,ГАЗ,Belarus,0.5272727273,2018-12-06,4
1827151,1827151,ГАЗ,Belarus,0.0,2018-12-06,4
1831111,1831111,ГАЗ,Belarus,0.5102040816,2018-12-10,4
1831113,1831113,ГАЗ,Belarus,-0.33333333330000003,2018-12-10,4
1831114,1831114,ГАЗ,Belarus,0.0,2018-12-10,4
1831115,1831115,ГАЗ,Belarus,-0.2653061224,2018-12-10,4
1831117,1831117,ГАЗ,Belarus,-0.0869565217,2018-12-10,4
1831119,1831119,ГАЗ,Belarus,0.6000000000000001,2018-12-09,4
1831120,1831120,ГАЗ,Belarus,0.15789473680000002,2018-12-09,4
1831122,1831122,ГАЗ,Belarus,0.0,2018-12-09,4
1831123,1831123,ГАЗ,Belarus,0.0,2018-12-09,4
1831124,1831124,ГАЗ,Belarus,0.0,2018-12-09,4
1831125,1831125,ГАЗ,Belarus,0.0,2018-12-09,4
1831126,1831126,ГАЗ,Belarus,0.0,2018-12-09,4
1831127,1831127,ГАЗ,Belarus,0.1764705882,2018-12-09,4
1831129,1831129,ГАЗ,Belarus,0.0,2018-12-09,4
1831130,1831130,ГАЗ,Belarus,0.0,2018-12-09,4
1831131,1831131,ГАЗ,Belarus,0.0,2018-12-09,4
1831132,1831132,ГАЗ,Belarus,0.0,2018-12-09,4
1831133,1831133,ГАЗ,Belarus,0.3571428571,2018-12-09,4
1831134,1831134,ГАЗ,Belarus,-0.2631578947,2018-12-09,4
1831135,1831135,ГАЗ,Belarus,0.0,2018-12-09,4
1831136,1831136,ГАЗ,Belarus,0.0,2018-12-09,4
1831137,1831137,ГАЗ,Belarus,-0.5882352941,2018-12-09,4
1831138,1831138,ГАЗ,Belarus,0.0,2018-12-09,4
1831139,1831139,ГАЗ,Belarus,0.0,2018-12-09,4
1831140,1831140,ГАЗ,Belarus,0.0,2018-12-09,4
1831141,1831141,ГАЗ,Belarus,-0.5,2018-12-09,4
1831142,1831142,ГАЗ,Belarus,0.3488372093,2018-12-09,4
1831143,1831143,ГАЗ,Belarus,0.0,2018-12-09,4
1831144,1831144,ГАЗ,Belarus,0.0,2018-12-09,4
1831145,1831145,ГАЗ,Belarus,0.0,2018-12-09,4
1831146,1831146,ГАЗ,Belarus,-0.33333333330000003,2018-12-09,4
1831147,1831147,ГАЗ,Belarus,0.0,2018-12-09,4
1831148,1831148,ГАЗ,Belarus,0.0,2018-12-09,4
1831149,1831149,ГАЗ,Belarus,0.0,2018-12-09,4
1831150,1831150,ГАЗ,Belarus,0.0,2018-12-09,4
1831151,1831151,ГАЗ,Belarus,0.0,2018-12-09,4
1831152,1831152,ГАЗ,Belarus,0.0,2018-12-09,4
1831153,1831153,ГАЗ,Belarus,0.0,2018-12-08,4
1831154,1831154,ГАЗ,Belarus,0.0,2018-12-08,4
1831155,1831155,ГАЗ,Belarus,-0.5652173913,2018-12-08,4
1831157,1831157,ГАЗ,Belarus,0.0,2018-12-08,4
1831158,1831158,ГАЗ,Belarus,0.15789473680000002,2018-12-08,4
1831159,1831159,ГАЗ,Belarus,0.0,2018-12-08,4
1831160,1831160,ГАЗ,Belarus,-0.6666666667000001,2018-12-08,4
1831161,1831161,ГАЗ,Belarus,0.0,2018-12-08,4
1832184,1832184,ГАЗ,Belarus,0.0,2018-12-04,4
1832185,1832185,ГАЗ,Belarus,-0.2631578947,2018-12-04,4
1832186,1832186,ГАЗ,Belarus,0.25,2018-12-04,4
1832187,1832187,ГАЗ,Belarus,-1.0,2018-12-04,4
1832188,1832188,ГАЗ,Belarus,0.2857142857,2018-12-04,4
1832189,1832189,ГАЗ,Belarus,-0.2631578947,2018-12-04,4
1832190,1832190,ГАЗ,Belarus,0.0952380952,2018-12-04,4
1832191,1832191,ГАЗ,Belarus,-0.3043478261,2018-12-04,4
1832192,1832192,ГАЗ,Belarus,0.0,2018-12-04,4
1832193,1832193,ГАЗ,Belarus,0.4615384615,2018-12-04,4
1832194,1832194,ГАЗ,Belarus,0.0,2018-12-04,4
1832195,1832195,ГАЗ,Belarus,0.0,2018-12-04,4
1832196,1832196,ГАЗ,Belarus,0.42857142859999997,2018-12-04,4
1832197,1832197,ГАЗ,Belarus,0.1739130435,2018-12-04,4
1832198,1832198,ГАЗ,Belarus,0.0,2018-12-03,4
1832199,1832199,ГАЗ,Belarus,0.0,2018-12-03,4
1832200,1832200,ГАЗ,Belarus,1.0,2018-12-03,4
1832201,1832201,ГАЗ,Belarus,0.0,2018-12-03,4
1832202,1832202,ГАЗ,Belarus,0.0,2018-12-03,4
1832203,1832203,ГАЗ,Belarus,0.0,2018-12-03,4
1832204,1832204,ГАЗ,Belarus,0.6000000000000001,2018-12-03,4
1832205,1832205,ГАЗ,Belarus,-0.0476190476,2018-12-03,4
1832206,1832206,ГАЗ,Belarus,0.5,2018-12-03,4
1832207,1832207,ГАЗ,Belarus,0.44444444439999997,2018-12-03,4
1832208,1832208,ГАЗ,Belarus,0.3125,2018-12-03,4
1832209,1832209,ГАЗ,Belarus,0.22,2018-12-03,4
1832210,1832210,ГАЗ,Belarus,0.1707317073,2018-12-03,4
1832211,1832211,ГАЗ,Belarus,0.48837209299999995,2018-12-03,4
1832212,1832212,ГАЗ,Belarus,0.6470588235,2018-12-03,4
1832213,1832213,ГАЗ,Belarus,-0.125,2018-12-03,4
1832214,1832214,ГАЗ,Belarus,0.0909090909,2018-12-03,4
1832215,1832215,ГАЗ,Belarus,-0.028571428599999997,2018-12-03,4
1832216,1832216,ГАЗ,Belarus,0.0416666667,2018-12-03,4
1832217,1832217,ГАЗ,Belarus,0.23076923079999997,2018-12-03,4
1832218,1832218,ГАЗ,Belarus,0.33333333330000003,2018-12-03,4
1832219,1832219,ГАЗ,Belarus,0.4,2018-12-03,4
1832220,1832220,ГАЗ,Belarus,-0.42857142859999997,2018-12-03,4
1832221,1832221,ГАЗ,Belarus,0.4230769231,2018-12-03,4
1832222,1832222,ГАЗ,Belarus,0.33333333330000003,2018-12-03,4
1832223,1832223,ГАЗ,Belarus,0.6000000000000001,2018-12-03,4
1832224,1832224,ГАЗ,Belarus,0.0666666667,2018-12-02,4
1832225,1832225,ГАЗ,Belarus,0.5,2018-12-02,4
1832226,1832226,ГАЗ,Belarus,0.6190476189999999,2018-12-02,4
1832227,1832227,ГАЗ,Belarus,-0.33333333330000003,2018-12-02,4
1832228,1832228,ГАЗ,Belarus,-1.0,2018-12-02,4
1832229,1832229,ГАЗ,Belarus,-0.1666666667,2018-12-02,4
1832231,1832231,ГАЗ,Belarus,0.0,2018-12-02,4
1832232,1832232,ГАЗ,Belarus,0.0,2018-12-02,4
1832233,1832233,ГАЗ,Belarus,0.3846153846,2018-12-01,4
1832234,1832234,ГАЗ,Belarus,0.2363636364,2018-12-01,4
1832235,1832235,ГАЗ,Belarus,0.1162790698,2018-12-01,4
1832236,1832236,ГАЗ,Belarus,0.0217391304,2018-12-01,4
1832237,1832237,ГАЗ,Belarus,-0.23076923079999997,2018-12-01,4
1832238,1832238,ГАЗ,Belarus,0.0,2018-12-01,4
1832239,1832239,ГАЗ,Belarus,-1.0,2018-12-01,4
1832240,1832240,ГАЗ,Belarus,0.0,2018-12-01,4
1832241,1832241,ГАЗ,Belarus,-0.1875,2018-12-01,4
1832242,1832242,ГАЗ,Belarus,0.0,2018-12-01,4
1832243,1832243,ГАЗ,Belarus,0.22222222219999999,2018-12-01,4
1832244,1832244,ГАЗ,Belarus,0.4782608696,2018-12-01,4
1832245,1832245,ГАЗ,Belarus,-1.0,2018-12-01,4
1833925,1833925,ГАЗ,Belarus,0.0740740741,2018-12-08,4
1833928,1833928,ГАЗ,Belarus,0.4545454545000001,2018-12-08,4
1833931,1833931,ГАЗ,Belarus,0.12,2018-12-07,4
1833934,1833934,ГАЗ,Belarus,0.2,2018-12-07,4
1833936,1833936,ГАЗ,Belarus,0.5238095238,2018-12-07,4
1833940,1833940,ГАЗ,Belarus,0.6666666667000001,2018-12-07,4
1838777,1838777,КАМАЗ,Belarus,0.2,2018-12-13,4
1839763,1839763,ГАЗ,Belarus,0.4545454545000001,2018-11-07,4
1841238,1841238,ГАЗ,Belarus,0.0,2018-11-11,4
1841239,1841239,ГАЗ,Belarus,0.0,2018-11-11,4
1841240,1841240,ГАЗ,Belarus,0.6521739129999999,2018-11-11,4
1841241,1841241,ГАЗ,Belarus,0.0,2018-11-11,4
1841242,1841242,ГАЗ,Belarus,0.0,2018-11-11,4
1841243,1841243,ГАЗ,Belarus,0.5076923077000001,2018-11-11,4
1841244,1841244,ГАЗ,Belarus,0.3636363636,2018-11-10,4
1841245,1841245,ГАЗ,Belarus,0.5,2018-11-10,4
1841246,1841246,ГАЗ,Belarus,-0.0476190476,2018-11-09,4
1841247,1841247,ГАЗ,Belarus,0.0,2018-11-09,4
1841248,1841248,ГАЗ,Belarus,-0.0769230769,2018-11-09,4
1841249,1841249,ГАЗ,Belarus,-0.2727272727,2018-11-09,4
1841250,1841250,ГАЗ,Belarus,0.0,2018-11-08,4
1841251,1841251,ГАЗ,Belarus,0.5333333333,2018-11-08,4
1841252,1841252,ГАЗ,Belarus,0.2631578947,2018-11-08,4
1841253,1841253,ГАЗ,Belarus,0.3714285714,2018-11-08,4
1841254,1841254,ГАЗ,Belarus,0.2,2018-11-08,4
1841255,1841255,ГАЗ,Belarus,0.2340425532,2018-11-08,4
1841256,1841256,ГАЗ,Belarus,0.3777777778,2018-11-08,4
1841257,1841257,ГАЗ,Belarus,0.0,2018-11-08,4
1841258,1841258,ГАЗ,Belarus,0.1641791045,2018-11-08,4
1841259,1841259,ГАЗ,Belarus,0.31343283580000003,2018-11-08,4
1841260,1841260,ГАЗ,Belarus,0.3714285714,2018-11-07,4
1841261,1841261,ГАЗ,Belarus,0.5833333333,2018-11-07,4
1841262,1841262,ГАЗ,Belarus,0.5,2018-11-07,4
1841263,1841263,ГАЗ,Belarus,0.2,2018-11-07,4
1841264,1841264,ГАЗ,Belarus,0.4,2018-11-07,4
1841265,1841265,ГАЗ,Belarus,0.0,2018-11-07,4
1841266,1841266,ГАЗ,Belarus,0.4038461538000001,2018-11-07,4
1841267,1841267,ГАЗ,Belarus,1.0,2018-11-06,4
1841268,1841268,ГАЗ,Belarus,-0.21052631579999997,2018-11-06,4
1841269,1841269,ГАЗ,Belarus,-0.0967741935,2018-11-05,4
1841270,1841270,ГАЗ,Belarus,0.1666666667,2018-11-05,4
1841271,1841271,ГАЗ,Belarus,0.22222222219999999,2018-11-05,4
1841272,1841272,ГАЗ,Belarus,0.3157894737,2018-11-05,4
1841273,1841273,ГАЗ,Belarus,0.2467532468,2018-11-05,4
1841274,1841274,ГАЗ,Belarus,0.0769230769,2018-11-04,4
1841275,1841275,ГАЗ,Belarus,0.2941176471,2018-11-04,4
1841276,1841276,ГАЗ,Belarus,0.1525423729,2018-11-04,4
1841277,1841277,ГАЗ,Belarus,0.7777777778,2018-11-04,4
1841278,1841278,ГАЗ,Belarus,0.0,2018-11-04,4
1841279,1841279,ГАЗ,Belarus,0.5384615385,2018-11-04,4
1841280,1841280,ГАЗ,Belarus,0.1666666667,2018-11-03,4
1841281,1841281,ГАЗ,Belarus,0.4117647059,2018-11-03,4
1841282,1841282,ГАЗ,Belarus,0.0,2018-11-03,4
1841283,1841283,ГАЗ,Belarus,-1.0,2018-11-03,4
1841284,1841284,ГАЗ,Belarus,0.1612903226,2018-11-03,4
1841285,1841285,ГАЗ,Belarus,0.0294117647,2018-11-03,4
1841286,1841286,ГАЗ,Belarus,0.35483870970000003,2018-11-02,4
1841287,1841287,ГАЗ,Belarus,0.0909090909,2018-11-02,4
1841288,1841288,ГАЗ,Belarus,0.11111111109999999,2018-11-02,4
1841289,1841289,ГАЗ,Belarus,0.4571428571,2018-11-02,4
1841290,1841290,ГАЗ,Belarus,0.0,2018-11-02,4
1841291,1841291,ГАЗ,Belarus,1.0,2018-11-02,4
1842966,1842966,ГАЗ,Belarus,-1.0,2018-12-08,4
1842967,1842967,ГАЗ,Belarus,0.0,2018-12-08,4
1842968,1842968,ГАЗ,Belarus,-0.14285714289999998,2018-12-08,4
1842969,1842969,ГАЗ,Belarus,-0.0909090909,2018-12-08,4
1842970,1842970,ГАЗ,Belarus,-0.2727272727,2018-12-08,4
1842971,1842971,ГАЗ,Belarus,0.0,2018-12-08,4
1842972,1842972,ГАЗ,Belarus,0.0,2018-12-08,4
1842973,1842973,ГАЗ,Belarus,0.0,2018-12-08,4
1842974,1842974,ГАЗ,Belarus,0.0,2018-12-08,4
1842975,1842975,ГАЗ,Belarus,-1.0,2018-12-08,4
1842976,1842976,ГАЗ,Belarus,0.64,2018-12-08,4
1842977,1842977,ГАЗ,Belarus,0.0,2018-12-08,4
1842978,1842978,ГАЗ,Belarus,0.0,2018-12-08,4
1842979,1842979,ГАЗ,Belarus,-0.28,2018-12-08,4
1842980,1842980,ГАЗ,Belarus,0.30000000000000004,2018-12-08,4
1842981,1842981,ГАЗ,Belarus,0.3939393939,2018-12-07,4
1842982,1842982,ГАЗ,Belarus,-1.0,2018-12-07,4
1842983,1842983,ГАЗ,Belarus,0.2941176471,2018-12-07,4
1842984,1842984,ГАЗ,Belarus,0.125,2018-12-07,4
1842985,1842985,ГАЗ,Belarus,0.0,2018-12-07,4
1842986,1842986,ГАЗ,Belarus,0.0,2018-12-07,4
1842987,1842987,ГАЗ,Belarus,0.04,2018-12-07,4
1842988,1842988,ГАЗ,Belarus,0.0,2018-12-07,4
1842989,1842989,ГАЗ,Belarus,-0.6000000000000001,2018-12-07,4
1842990,1842990,ГАЗ,Belarus,0.0,2018-12-07,4
1842991,1842991,ГАЗ,Belarus,0.0,2018-12-07,4
1842992,1842992,ГАЗ,Belarus,0.33333333330000003,2018-12-07,4
1842993,1842993,ГАЗ,Belarus,0.17333333329999998,2018-12-07,4
1842994,1842994,ГАЗ,Belarus,0.0,2018-12-07,4
1842995,1842995,ГАЗ,Belarus,0.6000000000000001,2018-12-07,4
1842996,1842996,ГАЗ,Belarus,0.7391304348000001,2018-12-07,4
1842997,1842997,ГАЗ,Belarus,0.0,2018-12-07,4
1842998,1842998,ГАЗ,Belarus,0.2,2018-12-07,4
1842999,1842999,ГАЗ,Belarus,1.0,2018-12-07,4
1843000,1843000,ГАЗ,Belarus,0.0,2018-12-07,4
1843001,1843001,ГАЗ,Belarus,0.7647058823999999,2018-12-07,4
1843002,1843002,ГАЗ,Belarus,0.8571428570999999,2018-12-07,4
1843003,1843003,ГАЗ,Belarus,0.4736842105,2018-12-07,4
1843004,1843004,ГАЗ,Belarus,0.3513513514,2018-12-07,4
1843005,1843005,ГАЗ,Belarus,0.5135135135000001,2018-12-07,4
1843006,1843006,ГАЗ,Belarus,0.0,2018-12-07,4
1843007,1843007,ГАЗ,Belarus,0.5081967213,2018-12-07,4
1843008,1843008,ГАЗ,Belarus,0.41935483869999995,2018-12-07,4
